ParkID,Park_Name,Address,Zip,Park_State,Borough,Park_Desig,Park_Owner,FIPS,Census,HVI,SVI,FLOOD_COUNT,2020_SW,2020_SS,2050_SW,2050_SS,2080_SW,2100_SS,HPL_PARKS,HPL_LOGO,HPL_LINK,SUM_TOTPOP_10MIN,SUM_KIDS_10MIN,SUM_YOUNGP_10MIN,SUM_SENIOR_10MIN,SUM_HHILOW_10MIN,SUM_HHIMED_10MIN,SUM_HHIHIG_10MIN,SUM_TOTHHS_10MIN,SUM_WHITE_10MIN,SUM_BLACK_10MIN,SUM_AMERIN_10MIN,SUM_ASIAN_10MIN,SUM_PACIFI_10MIN,SUM_OTHRAC_10MIN,SUM_RACE2U_10MIN,SUM_HISP_S_10MIN,Park_Local,Park_Sourc
3651000-1271,Myrtle Avenue Clemens Triangle, ,11385,New York,Queens,LP,CITY,36081055100,55100,1,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,42602,11215,27211,4167,5129,4446,5327,14953,11497,2153,32,4160,5,425,1145,23030,New York City,City of New York
3651000-1519,Clemens Triangle, ,11385,New York,Queens,LP,CITY,36081055100,55100,1,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,40880,10705,26095,4068,4813,4275,5234,14377,11282,2095,29,4030,5,408,1108,21770,New York City,City of New York
3651000-0569,Gateway,633 SCHROEDERS AV,11239,New York,Brooklyn,LP,CITY,36047107001,107001,5,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5673,1444,3407,825,704,843,633,2181,85,4005,9,60,1,53,233,1216,New York City,City of New York
3651000-1387,Spring Creek Park (Nature Area 75), ,11208,New York,Brooklyn,LCA,CITY,36047107001,107001,5,0.78,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15918,4513,9401,2005,2741,1380,1709,5844,1785,7925,19,511,9,169,696,4772,New York City,City of New York
3651000-1658,Park (Vandalia), ,11239,New York,Brooklyn,LP,CITY,36047107001,107001,5,0.78,2,,,,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,8879,2064,5153,1660,1442,1245,905,3596,198,6479,18,74,0,55,345,1680,New York City,City of New York
3651000-1794,Spring Creek Park, ,11239,New York,Brooklyn,LP,CITY,36047107001,107001,5,0.78,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,32969,8542,18820,5600,7187,3322,2622,13150,2357,20304,66,620,9,259,1319,7947,New York City,City of New York
3651000-1657,Park (Egan), ,11207,New York,Brooklyn,LP,CITY,36047107001,107001,5,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-2089,P.S. 199,1100 Elm Ave.,11230,New York,Brooklyn,LP,CITY,36047045400,45400,3,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,24951,7412,13075,4445,3237,2089,2903,8233,18137,658,13,2800,0,376,789,2129,New York City,City of New York
3651000-1769,Coney Island Beach & Boardwalk, , , ,Brooklyn,LP,CITY,36047033600,33600,3,0.78,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,63701,11458,33220,19020,15194,6288,5778,27258,35690,8827,51,6861,18,434,2045,9772,New York City,City of New York
3651000-1176,Penn Triangle, ,11249,New York,Brooklyn,LP,CITY,36047053700,53700,3,0.78,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,42285,20881,18416,2913,6291,2174,2098,10751,34402,1283,8,490,0,1233,915,3635,New York City,City of New York
3651000-1175,Classon Triangle, ,11249,New York,Brooklyn,LP,CITY,36047053700,53700,3,0.78,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,41743,20245,18696,2718,5389,2407,2601,10570,32886,1704,9,1051,2,1284,1024,3464,New York City,City of New York
3651000-0543,Brownsville Playground,1555 LINDEN BOULEVARD,11212,New York,Brooklyn,LP,CITY,36047092000,92000,5,0.78,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18635,5106,10612,2893,3736,1551,1307,6652,224,13526,31,148,3,157,1065,3316,New York City,City of New York
3651000-1600,Powell St Block Association, ,11212,New York,Brooklyn,LP,CITY,36047092000,92000,5,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,23249,6640,13175,3390,5000,1765,1606,8457,314,16272,28,215,3,178,1279,4720,New York City,City of New York
3651000-0482,Marcy Playground,753 MYRTLE AVENUE,11206,New York,Brooklyn,LP,CITY,36047024100,24100,4,0.78,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,55276,21253,29706,4178,8056,3706,4571,16527,27482,10569,23,1816,4,1225,1713,11921,New York City,City of New York
3651000-0692,Spencer St Block Association,230 Spencer St,11205,New York,Brooklyn,LP,CITY,36047024100,24100,4,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,39045,11591,23764,3590,5132,3238,5205,13704,18183,9514,13,2299,6,767,1626,6303,New York City,City of New York
3651000-2397,Eastern Parkway Extension, ,11233,New York,Brooklyn,LOTH,CITY,36047035900,35900,5,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,83697,23191,49947,10260,17324,7072,5151,29945,4429,54112,87,1268,7,625,3959,17979,New York City,City of New York
3651000-0933,Railroad Park, ,11434,New York,Queens,LCA,CITY,36081033401,33401,5,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,19891,4585,11645,3663,2152,2370,2772,7290,146,16257,77,402,3,325,957,1701,New York City,City of New York
3651000-2280,Flatbush Malls, ,11230,New York,Brooklyn,LP,CITY,36047046000,46000,2,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,61513,15504,36447,9561,8036,6751,7448,22247,19456,17478,69,11460,12,827,3427,8754,New York City,City of New York
3651000-2186,West End Towers,Null,10023,New York,Manhattan,LP,CITY,36061015101,15101,2,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,50993,9040,32484,9449,5166,4139,17037,26344,29992,2762,23,9202,3,344,2328,6263,New York City,City of New York
3651000-0272,Samuel N. Bennerson 2Nd Playground,200 WEST 64 STREET,10023,New York,Manhattan,LP,CITY,36061015101,15101,2,0.78,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,58516,10240,37386,10867,5846,4277,20389,30516,35658,2930,29,9993,4,427,2637,6752,New York City,City of New York
3651000-1227,Lady Moody Triangle, ,11223,New York,Brooklyn,LP,CITY,36047039800,39800,4,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,24168,5512,14196,4443,2891,2173,2986,8056,11123,360,2,8221,2,152,482,3763,New York City,City of New York
3651000-1583,Planeview Park, ,11371,New York,Queens,LP,CITY,36081032900,32900,3,0.79,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10662,2366,6727,1553,953,950,1362,3279,2008,657,13,2178,5,140,152,5454,New York City,City of New York
3651000-1270,One Room Schoolhouse Park, ,11369,New York,Queens,LP,CITY,36081032900,32900,3,0.79,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21093,4861,12999,3199,2440,1719,2271,6459,1715,1475,21,4119,6,259,288,13083,New York City,City of New York
3651000-1690,O'Sullivan Plaza, ,11369,New York,Queens,LP,CITY,36081032900,32900,3,0.79,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,20807,4783,12932,3059,2268,1702,2284,6289,1872,1190,22,4336,6,248,265,12737,New York City,City of New York
3651000-0791,Richmond Terrace Storehouse,1684 RICHMOND TERRACE,10310,New York,Staten Island,LP,CITY,36085013302,13302,4,0.79,2,,X,,X,,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,6625,2293,3711,607,1214,437,454,2109,590,2460,18,380,9,54,212,2884,New York City,City of New York
3651000-0494,Joe Holzka Community Garden,1171 CASTLETON AVENUE,10310,New York,Staten Island,LP,CITY,36085013302,13302,4,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10159,3185,5915,1041,1622,619,898,3145,1565,2735,24,839,9,79,283,4596,New York City,City of New York
3651000-1408,Levy Playground, ,10302,New York,Staten Island,LP,CITY,36085013302,13302,4,0.79,4,X,,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10104,3009,6066,1021,1273,805,1050,3136,1746,2176,19,619,1,79,246,5193,New York City,City of New York
3651000-1740,Heritage Park, ,10310,New York,Staten Island,LP,CITY,36085013302,9701,2,0.79,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5402,1923,2966,502,960,379,420,1761,508,2158,19,335,8,46,188,2132,New York City,City of New York
3651000-1293,Maurice A Fitzgerald Playground, ,11418,New York,Queens,LP,CITY,36081011600,11600,4,0.79,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,22003,5638,13911,2446,1892,1918,2546,6367,1806,1504,437,5374,20,1864,1417,9539,New York City,City of New York
3651000-0367,Harlem Rose Garden,6 EAST 129 STREET,10035,New York,Manhattan,LP,CITY,36061020600,20600,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31209,6750,19497,4801,6699,2974,4222,14099,4178,16140,16,1015,1,137,1233,7926,New York City,City of New York
3651000-0663,Herbal Garden,285 Schenck Ave,11207,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26204,7867,15306,2815,4124,2219,1710,8310,374,10923,12,902,1,293,1179,11808,New York City,City of New York
3651000-0648,Clara'S Garden,579 GLENMORE AVENUE,11207,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25981,7818,15170,2801,4102,2203,1688,8222,389,10610,12,878,1,295,1149,11974,New York City,City of New York
3651000-0666,Jerry And The Senior Gents,349 Schenck Av,11207,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25438,7618,14783,2813,3994,2174,1727,8182,299,12612,10,712,1,205,1264,9543,New York City,City of New York
3651000-0672,Gregory'S Garden,444-448 Warwick St,11207,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,26663,7798,15627,3030,4107,2361,1698,8452,308,12789,11,1027,1,269,1327,10140,New York City,City of New York
3651000-1590,Sutter Ballfields, ,11207,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,29632,8777,17242,3361,4671,2574,2012,9591,339,15945,11,776,1,214,1545,9872,New York City,City of New York
3651000-0452,Sperandeo Brothers Playground,343 CLEVELAND STREET,11208,New York,Brooklyn,LP,CITY,36047115000,115000,5,0.79,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,29945,8857,17823,3051,3807,2927,2212,9167,517,9112,49,1609,1,603,1261,16041,New York City,City of New York
3651000-1401,Kathy Reilly Triangle, ,11228,New York,Brooklyn,LP,CITY,36047013200,13200,2,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34819,7522,21305,5973,3422,3235,5309,11977,16249,391,31,11592,5,185,877,5410,New York City,City of New York
3651000-1617,Morningside Park, ,10027,New York,Manhattan,LP,CITY,36061019300,19300,4,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,110046,23778,70972,15040,16997,8950,18389,44622,35179,28399,104,13060,10,917,5038,26384,New York City,City of New York
3651000-0722,Marie Curie Park,46-27 OCEANIA STREET,11361,New York,Queens,LP,CITY,36081144700,144700,2,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,11865,2165,7397,2313,941,1208,2220,4377,3282,470,0,6250,0,43,215,1583,New York City,City of New York
3651000-1277,Litchhult Square, ,11429,New York,Queens,LP,CITY,36081054000,54000,5,0.79,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,12290,2800,7575,1909,929,946,1635,3511,427,4859,136,2592,12,1075,948,2211,New York City,City of New York
3651000-1998,P.S. 384,230 COOPER STREET,11207,New York,Brooklyn,LP,CITY,36047040900,40900,4,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,20118,5565,12415,2123,2786,1950,2178,6938,3650,4316,25,778,6,212,738,10307,New York City,City of New York
3651000-0747,Playground Seventy Five,75-20 162 STREET,11366,New York,Queens,LP,CITY,36081125700,125700,2,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18146,4389,10775,2988,2317,1847,2073,6243,4251,1915,23,7552,5,247,699,3446,New York City,City of New York
3651000-0256,Frederick Johnson Playground,2619 ADAM C POWELL BLVD,10039,New York,Manhattan,LP,CITY,36061023400,23400,5,0.79,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,31534,8004,19399,4090,7231,4014,2418,13686,2329,18353,66,731,3,180,1067,8632,New York City,City of New York
3651000-0929,Bill Bojangles Robinson Playground, ,10039,New York,Manhattan,LP,CITY,36061023400,23400,5,0.79,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,29211,7352,18075,3733,6579,3818,2379,12801,2364,17042,65,687,3,170,1014,7704,New York City,City of New York
3675583-0001,Bronx River Parkway Reservation, ,10583,New York,Manhattan,LP,CNTY,36005041400,41400,5,0.79,5,X,X,X,X,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,108493,24735,62789,20905,10759,11111,22407,44369,49498,18251,147,8600,11,1534,3859,26412,New York City,City of New York
3651000-1302,Barrier Playground, ,11375,New York,Queens,LP,CITY,36081071900,71900,3,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,38561,8004,22706,7835,6066,4005,4429,14514,10560,3046,46,8800,8,512,1461,14095,New York City,City of New York
3651000-0765,Playground Sixty Two Lxii,105-00 62 AVENUE,11375,New York,Queens,LP,CITY,36081071900,71900,3,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,34490,7265,20246,6956,5247,3564,4104,12953,10239,1666,39,7960,8,448,1293,12781,New York City,City of New York
3651000-2165,Ps 57,140 PALMA DRIVE,10304,New York,Staten Island,LP,CITY,36085004003,4003,5,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10082,3179,5786,1114,2129,490,805,3438,903,4549,19,1537,0,61,279,2702,New York City,City of New York
3651000-1475,Lopez Playground, ,10304,New York,Staten Island,LP,CITY,36085004003,4003,5,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10822,3326,6226,1266,2170,545,935,3667,1150,4585,20,1797,2,63,288,2872,New York City,City of New York
3651000-2152,P.S. 152K,725 East 23 St.,11210,New York,Brooklyn,LP,CITY,36047077200,77200,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,21731,5537,12902,3296,2645,2557,2882,8090,4505,11245,47,1535,4,264,1245,2866,New York City,City of New York
3651000-0257,Mccaffrey Playground,341 WEST 43 STREET,10036,New York,Manhattan,LP,CITY,36061012101,12101,2,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,43671,3766,33883,6000,6520,3981,14571,25077,19821,4062,59,9756,10,328,1718,7859,New York City,City of New York
3651000-2160,Ps 152,33-10 62 STREET,11377,New York,Queens,LP,CITY,36081029300,29300,3,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,22071,4718,14182,3120,2555,2397,2161,7144,2810,299,26,11119,0,169,394,7142,New York City,City of New York
3651000-0607,Thomas Boyland Park,16 FURMAN AVENUE,11207,New York,Brooklyn,LP,CITY,36047036900,36900,5,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,25085,6940,15148,2945,4095,2654,2347,9201,3202,12160,31,831,3,233,1189,7211,New York City,City of New York
3651000-1527,Wellbrock Triangle, ,11417,New York,Queens,LP,CITY,36081009400,9400,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15525,3470,9881,2168,1120,1324,2142,4591,1365,1818,453,4242,16,2117,1527,3959,New York City,City of New York
3651000-0514,Police Officer Nicholas Demutiis Park,101-05 101 STREET,11417,New York,Queens,LP,CITY,36081009400,9400,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18783,4422,11927,2416,1556,1629,2396,5590,2060,1706,417,4951,5,1968,1607,6032,New York City,City of New York
3651000-0762,Horace Harding Playground,62-27 97 PLACE,11374,New York,Queens,LP,CITY,36081071701,71701,3,0.80,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,38028,7164,22588,8253,6321,4147,5369,15851,11842,3416,47,11491,1,499,1822,8887,New York City,City of New York
3651000-1383,Richmond Terrace Wetlands, , , ,Staten Island,LCA,CITY,36085022300,22300,3,0.80,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,1494,2856,455,544,431,441,1415,1563,1635,61,345,0,916,282,2161,New York City,City of New York
3651000-1482,Shooters Island, ,10303,New York,Staten Island,LCA,CITY,36085022300,22300,3,0.80,3,,X,,X,,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-1411,Mariners Harbor Playground, ,10303,New York,Staten Island,LP,CITY,36085022300,31902,4,0.80,3,,X,,X,,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,5332,1675,3170,488,555,297,734,1585,570,2181,20,244,2,84,216,2008,New York City,City of New York
3651000-1987,P.S. 376,194 Harmon St.,11237,New York,Brooklyn,LP,CITY,36047041900,41900,3,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,48576,13060,30873,4615,7345,5006,5042,17460,11073,4147,43,3265,11,387,1419,27966,New York City,City of New York
3651000-0055,Marcy Green Center,131 MARCY AVENUE,11211,New York,Brooklyn,LP,CITY,36047052500,52500,2,0.80,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,48801,13933,29735,5000,7734,4093,6384,18457,28308,1676,10,2311,0,678,1437,13870,New York City,City of New York
3651000-0060,Marcy Green South,153 MARCY AVENUE,11211,New York,Brooklyn,LP,CITY,36047052500,52900,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,49324,14974,29206,5025,8030,3985,5942,18193,29278,1762,10,2147,0,715,1383,13547,New York City,City of New York
3651000-2336,Havemeyer Garden, ,10473,New York,Bronx,LP,CITY,36005008400,8400,4,0.80,4,,X,,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,10293,2927,5926,1431,1853,790,873,3515,117,3311,13,394,1,120,151,6161,New York City,City of New York
3651000-1544,Corporal Ruoff Square, ,11417,New York,Queens,LP,CITY,36081004002,4002,4,0.80,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,22062,5223,14122,2707,1860,1915,2909,6708,3044,1518,295,5339,1,1473,1275,9063,New York City,City of New York
3651000-1976,I.S. 220,4812 9 AVENUE,11220,New York,Brooklyn,LP,CITY,36047009402,9402,3,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,52984,15810,31065,6106,7494,4373,3029,14919,10779,719,32,27834,5,741,746,12083,New York City,City of New York
3651000-1775,Hattie Carthan Community Garden,700 MARCY AVENUE,11216,New York,Brooklyn,LP,CITY,36047025100,25100,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,42738,10165,27502,4939,6427,4067,6417,17047,12721,16583,19,2250,4,419,2199,8103,New York City,City of New York
3651000-0876,Banneker Playground,152 KOSCIUSZKO STREET,11216,New York,Brooklyn,LP,CITY,36047025100,25100,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,40325,9759,25911,4536,6189,3699,5837,15864,12201,14982,18,2138,4,408,2000,8154,New York City,City of New York
3651000-1237,Herbert Von King Park, ,11216,New York,Brooklyn,LP,CITY,36047025100,25100,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,54608,13381,34637,6427,8568,5161,7684,21580,14523,22534,34,2605,4,475,2801,11070,New York City,City of New York
3651000-2227,Nyc Open Space 179, ,10475,New York,Bronx,LP,CITY,36005030202,30202,2,0.80,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York City,City of New York
3651000-0531,Mcdonald Playground,2099 MC DONALD AVENUE,11223,New York,Brooklyn,LP,CITY,36047041000,41000,4,0.80,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,23996,5682,13862,4441,2983,2097,3055,8147,12815,314,6,6611,2,126,588,3470,New York City,City of New York
3651000-1471,Rudd Playground, ,11207,New York,Brooklyn,LP,CITY,36047040300,40300,3,0.80,3,X,,X,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,15599,4256,9528,1802,2503,1671,1425,5647,2137,6907,29,570,2,163,717,4982,New York City,City of New York
3651000-1790,Spring Creek Park Addition, ,11414,New York,Queens,LCA,CITY,36047122000,122000,5,0.81,6,X,X,X,X,X,X,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,1150,307,690,156,153,150,135,438,18,798,2,11,0,11,47,264,New York City,City of New York
3651000-0711,Harvard Playground,90-73 179 PLACE,11432,New York,Queens,LP,CITY,36081046800,46800,5,0.81,1,,,,,X,,No,https://rebuildbydesign.github.io/parks-as-infrastructure/img/hpl-park.png,https://rebuildbydesign.org/parks-as-infrastructure#hpl,18221,4238,11075,2898,1994,1890,1582,5469,711,3168,140,7264,21,1297,1144,4453,New York City,City of New York
